"";"Lp";"DataPoczatku";"DataKonca";"SumaUbezpieczenia";"Odnowienia";"Ulica";"KodPocztowy";"Miasto";"Wojewodztwo";"Kraj";"ReasekuracjaO";"ReasekuracjaF";"Szerokosc";"Dlugosc";"Flaga_1";"Flaga_2";"Nr_Wojewodztwa"
"898146";"2020-06-30";"2025-06-29";508623;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898152";"2020-07-01";"2024-06-30";6691;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898173";"2020-07-07";"2024-06-06";199000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898193";"2020-06-08";"2024-06-07";47446;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898232";"2020-07-10";"2024-06-09";74706;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898246";"2020-07-16";"2024-07-15";15580;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898260";"2020-07-20";"2024-07-19";9320;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898303";"2020-07-23";"2024-07-22";96290;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898321";"2020-07-29";"2025-07-28";199800;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898331";"2020-07-30";"2025-07-29";139000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898394";"2020-08-07";"2024-08-06";239850;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898418";"2020-08-13";"2024-08-12";603307;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898426";"2020-08-17";"2024-08-16";168826;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898427";"2020-08-17";"2024-08-16";129237;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898440";"2020-08-18";"2024-08-17";20000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898462";"2020-08-13";"2024-08-12";441208;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898463";"2020-08-13";"2024-08-12";393632;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898515";"2020-08-14";"2025-08-13";45054;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898542";"2020-08-31";"2025-08-30";46200;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898546";"2020-09-01";"2024-08-31";54000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898553";"2020-08-28";"2024-08-27";10951;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898563";"2020-09-03";"2025-09-02";437751;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898564";"2020-08-18";"2025-08-17";82595;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898572";"2020-09-03";"2025-08-02";332000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898575";"2020-09-03";"2024-09-02";33210;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898582";"2020-09-03";"2025-09-02";13821;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898603";"2020-09-11";"2025-09-10";58968;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898608";"2020-09-08";"2025-09-07";111425;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898642";"2020-08-31";"2024-08-30";74102;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898673";"2020-09-22";"2024-09-21";94401;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898683";"2020-09-14";"2024-09-13";136500;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898693";"2020-09-04";"2025-09-03";174704;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898705";"2020-09-16";"2024-09-15";17823;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898713";"2020-09-25";"2025-09-24";195000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898719";"2020-09-28";"2024-09-27";21900;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898763";"2020-09-30";"2024-09-29";225500;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898765";"2020-09-30";"2024-09-29";347500;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898769";"2020-10-01";"2024-08-31";51000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898774";"2020-10-02";"2025-09-01";121596;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898781";"2020-10-01";"2025-09-30";370633;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898784";"2020-08-31";"2024-07-30";165649;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898793";"2020-07-13";"2024-06-12";430190;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898856";"2020-10-13";"2024-10-12";124727;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898894";"2020-10-12";"2024-10-11";23801;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898898";"2020-10-16";"2024-10-15";48559;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898899";"2020-10-16";"2024-10-15";102035;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898939";"2020-08-19";"2024-07-18";134498;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898940";"2020-08-10";"2024-07-09";131922;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898969";"2020-10-23";"2024-10-22";61400;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898971";"2020-10-23";"2024-10-22";24088;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898991";"2020-10-21";"2024-10-20";40837;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"898995";"2020-10-28";"2025-09-27";17400;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899004";"2020-07-23";"2025-07-22";188845;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899020";"2020-10-29";"2024-10-28";68740;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899031";"2020-10-29";"2024-10-28";47147;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899036";"2020-10-29";"2025-09-28";623370;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899056";"2020-10-29";"2025-09-28";117955;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899071";"2020-11-13";"2025-11-12";639962;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899072";"2020-11-13";"2025-11-12";1633760;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899121";"2020-10-21";"2025-09-20";138296;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899134";"2020-11-10";"2025-10-09";2533;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899135";"2020-11-10";"2025-10-09";2628;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899137";"2020-11-10";"2025-10-09";2019;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899138";"2020-11-10";"2025-10-09";2602;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899156";"2020-11-16";"2025-10-15";332091;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899160";"2020-11-19";"2025-11-18";584577;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899164";"2020-11-17";"2025-10-16";1057;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899165";"2020-11-17";"2025-10-16";1137;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899180";"2020-10-26";"2025-10-25";45589;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899199";"2020-11-23";"2024-10-22";68000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899238";"2020-12-01";"2024-10-31";109709;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899240";"2020-11-24";"2025-11-23";158670;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899241";"2020-10-23";"2025-09-22";3158268;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899254";"2020-11-27";"2025-10-26";535000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899256";"2020-11-27";"2025-10-26";3e+05;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899274";"2020-11-30";"2024-10-29";158898;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899275";"2020-11-30";"2025-11-29";1728754;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899302";"2020-12-11";"2024-12-10";530000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899320";"2020-12-04";"2025-11-03";6735;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899332";"2020-12-07";"2025-11-06";343497;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899336";"2020-09-07";"2025-09-06";24852;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899351";"2020-12-09";"2024-12-08";14760;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899374";"2020-12-11";"2024-12-10";26647;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899377";"2020-12-11";"2024-12-10";35000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899411";"2020-12-16";"2024-12-15";366899;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899430";"2020-12-17";"2025-12-16";110000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899436";"2020-12-18";"2025-12-17";362000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899450";"2020-12-21";"2024-12-20";317324;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899468";"2020-12-22";"2025-11-21";442750;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899470";"2020-12-22";"2025-12-21";160000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899477";"2020-12-22";"2025-12-21";111744;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899482";"2020-12-23";"2025-11-22";285000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899483";"2020-12-23";"2024-12-22";17330;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899514";"2020-12-29";"2025-11-28";130200;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899516";"2020-12-29";"2025-11-28";152851;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899523";"2020-12-30";"2024-12-29";250000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899527";"2021-01-13";"2024-12-12";166787;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899534";"2020-12-30";"2025-11-29";47400;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899536";"2020-12-30";"2025-11-29";148600;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899561";"2021-01-08";"2025-12-07";10060;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899578";"2020-12-09";"2025-12-08";316326;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899587";"2020-12-15";"2025-12-14";230363;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899613";"2021-01-31";"2025-12-30";440000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899636";"2021-01-19";"2025-01-18";24190;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899643";"2021-01-18";"2025-12-17";178740;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899672";"2021-01-27";"2025-01-26";330096;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899674";"2021-01-19";"2024-01-18";28725;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899696";"2020-11-19";"2025-11-18";167280;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899705";"2021-01-08";"2024-01-07";7200;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899716";"2021-01-29";"2024-01-28";36900;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899722";"2021-01-13";"2025-12-12";6900;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899734";"2021-02-02";"2024-02-01";6052;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899771";"2021-02-04";"2024-01-03";274407;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899788";"2021-01-21";"2025-12-20";426165;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899806";"2021-02-08";"2024-02-07";3374;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899813";"2021-02-10";"2024-02-09";79407;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899875";"2021-02-15";"2026-01-14";63000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899920";"2021-02-12";"2024-01-11";208000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899930";"2021-02-01";"2024-01-31";37000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899949";"2021-02-23";"2026-01-22";82000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899965";"2021-02-22";"2026-02-21";192610;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899985";"2021-02-23";"2026-01-22";20000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"899995";"2021-03-05";"2026-03-04";2074671;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900018";"2021-02-25";"2025-01-24";43578;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900022";"2021-02-23";"2024-02-22";2270;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900026";"2021-02-23";"2026-02-22";754929;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900081";"2021-03-01";"2026-02-28";106000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900101";"2021-03-19";"2026-03-18";3442868;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900107";"2021-03-01";"2024-02-29";3901;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900134";"2021-03-09";"2026-03-08";520000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900136";"2021-03-02";"2024-03-01";2270;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900189";"2021-03-15";"2024-03-14";42066;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900193";"2021-03-08";"2025-03-07";36710;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900195";"2021-03-12";"2024-03-11";4859;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900232";"2021-03-15";"2024-02-14";84932;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900241";"2021-03-15";"2026-03-14";153703;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900264";"2021-03-19";"2024-02-18";36849;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900278";"2021-03-17";"2025-03-16";391415;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900285";"2021-02-25";"2024-01-24";58339;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900286";"2021-03-19";"2024-03-18";17886;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900288";"2021-02-26";"2024-01-25";61475;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900291";"2021-02-19";"2024-01-18";13801;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900292";"2021-02-19";"2024-01-18";12546;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900298";"2021-03-23";"2026-03-22";332224;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900330";"2021-03-16";"2024-03-15";79352;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900363";"2021-03-22";"2026-02-21";89650;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900381";"2021-03-26";"2024-03-25";228000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900390";"2021-03-22";"2025-02-21";212298;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900400";"2021-03-18";"2025-02-17";81000;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900443";"2021-03-17";"2026-03-16";67793;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900463";"2021-03-29";"2026-02-28";3672672;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
"900466";"2021-04-01";"2026-02-28";362596;"Nie";"";"";"";"Nieznane województwo";"Polska";"2";NA;"brak danych";"brak danych";"0";1;0;NA
